position,hand_rank_tuple,wins,total_matchups,win_rate
middle,"(10, 14)",1,1,1.000
middle,"(10, 13)",1,1,1.000
middle,"(10, 12)",1,1,1.000
middle,"(10, 11)",1,1,1.000
middle,"(10, 10)",1,1,1.000
middle,"(10, 9)",1,1,1.000
middle,"(10, 8)",1,1,1.000
middle,"(10, 7)",1,1,1.000
middle,"(10, 6)",1,1,1.000
middle,"(10, 5)",1,1,1.000
middle,"(10, 4)",1,1,1.000
middle,"(10, 3)",1,1,1.000
middle,"(10, 2)",1,1,1.000
middle,"(9, 14, 13)",1,1,0.999
middle,"(9, 14, 5)",1,1,0.999
middle,"(9, 13, 12)",1,1,0.999
middle,"(9, 12, 11)",1,1,0.999
middle,"(9, 11, 10)",1,1,0.999
middle,"(9, 10, 9)",1,1,0.999
middle,"(9, 9, 8)",1,1,0.999
middle,"(9, 8, 7)",1,1,0.999
middle,"(9, 7, 6)",1,1,0.999
middle,"(9, 6, 5)",1,1,0.999
middle,"(9, 5, 4)",1,1,0.999
middle,"(8, 14, 13)",1,1,0.998
middle,"(8, 14, 12)",1,1,0.998
middle,"(8, 14, 11)",1,1,0.998
middle,"(8, 14, 10)",1,1,0.998
middle,"(8, 14, 9)",1,1,0.998
middle,"(8, 14, 8)",1,1,0.998
middle,"(8, 14, 7)",1,1,0.998
middle,"(8, 14, 6)",1,1,0.998
middle,"(8, 14, 5)",1,1,0.998
middle,"(8, 14, 4)",1,1,0.998
middle,"(8, 14, 3)",1,1,0.998
middle,"(8, 14, 2)",1,1,0.998
middle,"(8, 13, 14)",1,1,0.994
middle,"(8, 13, 12)",1,1,0.994
middle,"(8, 13, 11)",1,1,0.994
middle,"(8, 13, 10)",1,1,0.994
middle,"(8, 13, 9)",1,1,0.994
middle,"(8, 13, 8)",1,1,0.994
middle,"(8, 13, 7)",1,1,0.994
middle,"(8, 13, 6)",1,1,0.994
middle,"(8, 13, 5)",1,1,0.994
middle,"(8, 13, 4)",1,1,0.994
middle,"(8, 13, 3)",1,1,0.994
middle,"(8, 13, 2)",1,1,0.994
middle,"(8, 12, 14)",1,1,0.990
middle,"(8, 12, 13)",1,1,0.990
middle,"(8, 12, 11)",1,1,0.990
middle,"(8, 12, 10)",1,1,0.990
middle,"(8, 12, 9)",1,1,0.990
middle,"(8, 12, 8)",1,1,0.990
middle,"(8, 12, 7)",1,1,0.990
middle,"(8, 12, 6)",1,1,0.990
middle,"(8, 12, 5)",1,1,0.990
middle,"(8, 12, 4)",1,1,0.990
middle,"(8, 12, 3)",1,1,0.990
middle,"(8, 12, 2)",1,1,0.990
middle,"(8, 11, 14)",1,1,0.986
middle,"(8, 11, 13)",1,1,0.986
middle,"(8, 11, 12)",1,1,0.986
middle,"(8, 11, 10)",1,1,0.986
middle,"(8, 11, 9)",1,1,0.986
middle,"(8, 11, 8)",1,1,0.986
middle,"(8, 11, 7)",1,1,0.986
middle,"(8, 11, 6)",1,1,0.986
middle,"(8, 11, 5)",1,1,0.986
middle,"(8, 11, 4)",1,1,0.986
middle,"(8, 11, 3)",1,1,0.986
middle,"(8, 11, 2)",1,1,0.986
middle,"(8, 10, 14)",1,1,0.982
middle,"(8, 10, 13)",1,1,0.982
middle,"(8, 10, 12)",1,1,0.982
middle,"(8, 10, 11)",1,1,0.982
middle,"(8, 10, 9)",1,1,0.982
middle,"(8, 10, 8)",1,1,0.982
middle,"(8, 10, 7)",1,1,0.982
middle,"(8, 10, 6)",1,1,0.982
middle,"(8, 10, 5)",1,1,0.982
middle,"(8, 10, 4)",1,1,0.982
middle,"(8, 10, 3)",1,1,0.982
middle,"(8, 10, 2)",1,1,0.982
middle,"(8, 9, 14)",1,1,0.978
middle,"(8, 9, 13)",1,1,0.978
middle,"(8, 9, 12)",1,1,0.978
middle,"(8, 9, 11)",1,1,0.978
middle,"(8, 9, 10)",1,1,0.978
middle,"(8, 9, 8)",1,1,0.978
middle,"(8, 9, 7)",1,1,0.978
middle,"(8, 9, 6)",1,1,0.978
middle,"(8, 9, 5)",1,1,0.978
middle,"(8, 9, 4)",1,1,0.978
middle,"(8, 9, 3)",1,1,0.978
middle,"(8, 9, 2)",1,1,0.978
middle,"(8, 8, 14)",1,1,0.974
middle,"(8, 8, 13)",1,1,0.974
middle,"(8, 8, 12)",1,1,0.974
middle,"(8, 8, 11)",1,1,0.974
middle,"(8, 8, 10)",1,1,0.974
middle,"(8, 8, 9)",1,1,0.974
middle,"(8, 8, 7)",1,1,0.974
middle,"(8, 8, 6)",1,1,0.974
middle,"(8, 8, 5)",1,1,0.974
middle,"(8, 8, 4)",1,1,0.974
middle,"(8, 8, 3)",1,1,0.974
middle,"(8, 8, 2)",1,1,0.974
middle,"(8, 7, 14)",1,1,0.970
middle,"(8, 7, 13)",1,1,0.970
middle,"(8, 7, 12)",1,1,0.970
middle,"(8, 7, 11)",1,1,0.970
middle,"(8, 7, 10)",1,1,0.970
middle,"(8, 7, 9)",1,1,0.970
middle,"(8, 7, 8)",1,1,0.970
middle,"(8, 7, 6)",1,1,0.970
middle,"(8, 7, 5)",1,1,0.970
middle,"(8, 7, 4)",1,1,0.970
middle,"(8, 7, 3)",1,1,0.970
middle,"(8, 7, 2)",1,1,0.970
middle,"(8, 6, 14)",1,1,0.966
middle,"(8, 6, 13)",1,1,0.966
middle,"(8, 6, 12)",1,1,0.966
middle,"(8, 6, 11)",1,1,0.966
middle,"(8, 6, 10)",1,1,0.966
middle,"(8, 6, 9)",1,1,0.966
middle,"(8, 6, 8)",1,1,0.966
middle,"(8, 6, 7)",1,1,0.966
middle,"(8, 6, 5)",1,1,0.966
middle,"(8, 6, 4)",1,1,0.966
middle,"(8, 6, 3)",1,1,0.966
middle,"(8, 6, 2)",1,1,0.966
middle,"(8, 5, 14)",1,1,0.962
middle,"(8, 5, 13)",1,1,0.962
middle,"(8, 5, 12)",1,1,0.962
middle,"(8, 5, 11)",1,1,0.962
middle,"(8, 5, 10)",1,1,0.962
middle,"(8, 5, 9)",1,1,0.962
middle,"(8, 5, 8)",1,1,0.962
middle,"(8, 5, 7)",1,1,0.962
middle,"(8, 5, 6)",1,1,0.962
middle,"(8, 5, 4)",1,1,0.962
middle,"(8, 5, 3)",1,1,0.962
middle,"(8, 5, 2)",1,1,0.962
middle,"(8, 4, 14)",1,1,0.958
middle,"(8, 4, 13)",1,1,0.958
middle,"(8, 4, 12)",1,1,0.958
middle,"(8, 4, 11)",1,1,0.958
middle,"(8, 4, 10)",1,1,0.958
middle,"(8, 4, 9)",1,1,0.958
middle,"(8, 4, 8)",1,1,0.958
middle,"(8, 4, 7)",1,1,0.958
middle,"(8, 4, 6)",1,1,0.958
middle,"(8, 4, 5)",1,1,0.958
middle,"(8, 4, 3)",1,1,0.958
middle,"(8, 4, 2)",1,1,0.958
middle,"(8, 3, 14)",1,1,0.954
middle,"(8, 3, 13)",1,1,0.954
middle,"(8, 3, 12)",1,1,0.954
middle,"(8, 3, 11)",1,1,0.954
middle,"(8, 3, 10)",1,1,0.954
middle,"(8, 3, 9)",1,1,0.954
middle,"(8, 3, 8)",1,1,0.954
middle,"(8, 3, 7)",1,1,0.954
middle,"(8, 3, 6)",1,1,0.954
middle,"(8, 3, 5)",1,1,0.954
middle,"(8, 3, 4)",1,1,0.954
middle,"(8, 3, 2)",1,1,0.954
middle,"(8, 2, 14)",1,1,0.950
middle,"(8, 2, 13)",1,1,0.950
middle,"(8, 2, 12)",1,1,0.950
middle,"(8, 2, 11)",1,1,0.950
middle,"(8, 2, 10)",1,1,0.950
middle,"(8, 2, 9)",1,1,0.950
middle,"(8, 2, 8)",1,1,0.950
middle,"(8, 2, 7)",1,1,0.950
middle,"(8, 2, 6)",1,1,0.950
middle,"(8, 2, 5)",1,1,0.950
middle,"(8, 2, 4)",1,1,0.950
middle,"(8, 2, 3)",1,1,0.950
middle,"(7, 14, 2)",1,1,0.862
middle,"(7, 14, 3)",1,1,0.862
middle,"(7, 14, 4)",1,1,0.862
middle,"(7, 14, 5)",1,1,0.862
middle,"(7, 14, 6)",1,1,0.862
middle,"(7, 14, 7)",1,1,0.862
middle,"(7, 14, 8)",1,1,0.862
middle,"(7, 14, 9)",1,1,0.862
middle,"(7, 14, 10)",1,1,0.862
middle,"(7, 14, 11)",1,1,0.862
middle,"(7, 14, 12)",1,1,0.862
middle,"(7, 14, 13)",1,1,0.862
middle,"(7, 13, 2)",1,1,0.846
middle,"(7, 13, 3)",1,1,0.846
middle,"(7, 13, 4)",1,1,0.846
middle,"(7, 13, 5)",1,1,0.846
middle,"(7, 13, 6)",1,1,0.846
middle,"(7, 13, 7)",1,1,0.846
middle,"(7, 13, 8)",1,1,0.846
middle,"(7, 13, 9)",1,1,0.846
middle,"(7, 13, 10)",1,1,0.846
middle,"(7, 13, 11)",1,1,0.846
middle,"(7, 13, 12)",1,1,0.846
middle,"(7, 13, 14)",1,1,0.846
middle,"(7, 12, 2)",1,1,0.830
middle,"(7, 12, 3)",1,1,0.830
middle,"(7, 12, 4)",1,1,0.830
middle,"(7, 12, 5)",1,1,0.830
middle,"(7, 12, 6)",1,1,0.830
middle,"(7, 12, 7)",1,1,0.830
middle,"(7, 12, 8)",1,1,0.830
middle,"(7, 12, 9)",1,1,0.830
middle,"(7, 12, 10)",1,1,0.830
middle,"(7, 12, 11)",1,1,0.830
middle,"(7, 12, 13)",1,1,0.830
middle,"(7, 12, 14)",1,1,0.830
middle,"(7, 11, 2)",1,1,0.814
middle,"(7, 11, 3)",1,1,0.814
middle,"(7, 11, 4)",1,1,0.814
middle,"(7, 11, 5)",1,1,0.814
middle,"(7, 11, 6)",1,1,0.814
middle,"(7, 11, 7)",1,1,0.814
middle,"(7, 11, 8)",1,1,0.814
middle,"(7, 11, 9)",1,1,0.814
middle,"(7, 11, 10)",1,1,0.814
middle,"(7, 11, 12)",1,1,0.814
middle,"(7, 11, 13)",1,1,0.814
middle,"(7, 11, 14)",1,1,0.814
middle,"(7, 10, 2)",1,1,0.798
middle,"(7, 10, 3)",1,1,0.798
middle,"(7, 10, 4)",1,1,0.798
middle,"(7, 10, 5)",1,1,0.798
middle,"(7, 10, 6)",1,1,0.798
middle,"(7, 10, 7)",1,1,0.798
middle,"(7, 10, 8)",1,1,0.798
middle,"(7, 10, 9)",1,1,0.798
middle,"(7, 10, 11)",1,1,0.798
middle,"(7, 10, 12)",1,1,0.798
middle,"(7, 10, 13)",1,1,0.798
middle,"(7, 10, 14)",1,1,0.798
middle,"(7, 9, 2)",1,1,0.782
middle,"(7, 9, 3)",1,1,0.782
middle,"(7, 9, 4)",1,1,0.782
middle,"(7, 9, 5)",1,1,0.782
middle,"(7, 9, 6)",1,1,0.782
middle,"(7, 9, 7)",1,1,0.782
middle,"(7, 9, 8)",1,1,0.782
middle,"(7, 9, 10)",1,1,0.782
middle,"(7, 9, 11)",1,1,0.782
middle,"(7, 9, 12)",1,1,0.782
middle,"(7, 9, 13)",1,1,0.782
middle,"(7, 9, 14)",1,1,0.782
middle,"(7, 8, 2)",1,1,0.766
middle,"(7, 8, 3)",1,1,0.766
middle,"(7, 8, 4)",1,1,0.766
middle,"(7, 8, 5)",1,1,0.766
middle,"(7, 8, 6)",1,1,0.766
middle,"(7, 8, 7)",1,1,0.766
middle,"(7, 8, 9)",1,1,0.766
middle,"(7, 8, 10)",1,1,0.766
middle,"(7, 8, 11)",1,1,0.766
middle,"(7, 8, 12)",1,1,0.766
middle,"(7, 8, 13)",1,1,0.766
middle,"(7, 8, 14)",1,1,0.766
middle,"(7, 7, 2)",1,1,0.750
middle,"(7, 7, 3)",1,1,0.750
middle,"(7, 7, 4)",1,1,0.750
middle,"(7, 7, 5)",1,1,0.750
middle,"(7, 7, 6)",1,1,0.750
middle,"(7, 7, 8)",1,1,0.750
middle,"(7, 7, 9)",1,1,0.750
middle,"(7, 7, 10)",1,1,0.750
middle,"(7, 7, 11)",1,1,0.750
middle,"(7, 7, 12)",1,1,0.750
middle,"(7, 7, 13)",1,1,0.750
middle,"(7, 7, 14)",1,1,0.750
middle,"(7, 6, 2)",1,1,0.734
middle,"(7, 6, 3)",1,1,0.734
middle,"(7, 6, 4)",1,1,0.734
middle,"(7, 6, 5)",1,1,0.734
middle,"(7, 6, 7)",1,1,0.734
middle,"(7, 6, 8)",1,1,0.734
middle,"(7, 6, 9)",1,1,0.734
middle,"(7, 6, 10)",1,1,0.734
middle,"(7, 6, 11)",1,1,0.734
middle,"(7, 6, 12)",1,1,0.734
middle,"(7, 6, 13)",1,1,0.734
middle,"(7, 6, 14)",1,1,0.734
middle,"(7, 5, 2)",1,1,0.718
middle,"(7, 5, 3)",1,1,0.718
middle,"(7, 5, 4)",1,1,0.718
middle,"(7, 5, 6)",1,1,0.718
middle,"(7, 5, 7)",1,1,0.718
middle,"(7, 5, 8)",1,1,0.718
middle,"(7, 5, 9)",1,1,0.718
middle,"(7, 5, 10)",1,1,0.718
middle,"(7, 5, 11)",1,1,0.718
middle,"(7, 5, 12)",1,1,0.718
middle,"(7, 5, 13)",1,1,0.718
middle,"(7, 5, 14)",1,1,0.718
middle,"(7, 4, 2)",1,1,0.702
middle,"(7, 4, 3)",1,1,0.702
middle,"(7, 4, 5)",1,1,0.702
middle,"(7, 4, 6)",1,1,0.702
middle,"(7, 4, 7)",1,1,0.702
middle,"(7, 4, 8)",1,1,0.702
middle,"(7, 4, 9)",1,1,0.702
middle,"(7, 4, 10)",1,1,0.702
middle,"(7, 4, 11)",1,1,0.702
middle,"(7, 4, 12)",1,1,0.702
middle,"(7, 4, 13)",1,1,0.702
middle,"(7, 4, 14)",1,1,0.702
middle,"(7, 3, 2)",1,1,0.686
middle,"(7, 3, 4)",1,1,0.686
middle,"(7, 3, 5)",1,1,0.686
middle,"(7, 3, 6)",1,1,0.686
middle,"(7, 3, 7)",1,1,0.686
middle,"(7, 3, 8)",1,1,0.686
middle,"(7, 3, 9)",1,1,0.686
middle,"(7, 3, 10)",1,1,0.686
middle,"(7, 3, 11)",1,1,0.686
middle,"(7, 3, 12)",1,1,0.686
middle,"(7, 3, 13)",1,1,0.686
middle,"(7, 3, 14)",1,1,0.686
middle,"(7, 2, 3)",1,1,0.670
middle,"(7, 2, 4)",1,1,0.670
middle,"(7, 2, 5)",1,1,0.670
middle,"(7, 2, 6)",1,1,0.670
middle,"(7, 2, 7)",1,1,0.670
middle,"(7, 2, 8)",1,1,0.670
middle,"(7, 2, 9)",1,1,0.670
middle,"(7, 2, 10)",1,1,0.670
middle,"(7, 2, 11)",1,1,0.670
middle,"(7, 2, 12)",1,1,0.670
middle,"(7, 2, 13)",1,1,0.670
middle,"(7, 2, 14)",1,1,0.670
middle,"(6, 14, 2)",1,1,0.504
middle,"(6, 14, 3)",1,1,0.504
middle,"(6, 14, 4)",1,1,0.504
middle,"(6, 14, 5)",1,1,0.504
middle,"(6, 14, 6)",1,1,0.504
middle,"(6, 14, 7)",1,1,0.504
middle,"(6, 14, 8)",1,1,0.504
middle,"(6, 14, 9)",1,1,0.504
middle,"(6, 14, 10)",1,1,0.504
middle,"(6, 14, 11)",1,1,0.504
middle,"(6, 14, 12)",1,1,0.504
middle,"(6, 14, 13)",1,1,0.504
middle,"(6, 13, 2)",1,1,0.487
middle,"(6, 13, 3)",1,1,0.487
middle,"(6, 13, 4)",1,1,0.487
middle,"(6, 13, 5)",1,1,0.487
middle,"(6, 13, 6)",1,1,0.487
middle,"(6, 13, 7)",1,1,0.487
middle,"(6, 13, 8)",1,1,0.487
middle,"(6, 13, 9)",1,1,0.487
middle,"(6, 13, 10)",1,1,0.487
middle,"(6, 13, 11)",1,1,0.487
middle,"(6, 13, 12)",1,1,0.487
middle,"(6, 12, 2)",1,1,0.470
middle,"(6, 12, 3)",1,1,0.470
middle,"(6, 12, 4)",1,1,0.470
middle,"(6, 12, 5)",1,1,0.470
middle,"(6, 12, 6)",1,1,0.470
middle,"(6, 12, 7)",1,1,0.470
middle,"(6, 12, 8)",1,1,0.470
middle,"(6, 12, 9)",1,1,0.470
middle,"(6, 12, 10)",1,1,0.470
middle,"(6, 12, 11)",1,1,0.470
middle,"(6, 11, 2)",1,1,0.453
middle,"(6, 11, 3)",1,1,0.453
middle,"(6, 11, 4)",1,1,0.453
middle,"(6, 11, 5)",1,1,0.453
middle,"(6, 11, 6)",1,1,0.453
middle,"(6, 11, 7)",1,1,0.453
middle,"(6, 11, 8)",1,1,0.453
middle,"(6, 11, 9)",1,1,0.453
middle,"(6, 11, 10)",1,1,0.453
middle,"(6, 10, 2)",1,1,0.436
middle,"(6, 10, 3)",1,1,0.436
middle,"(6, 10, 4)",1,1,0.436
middle,"(6, 10, 5)",1,1,0.436
middle,"(6, 10, 6)",1,1,0.436
middle,"(6, 10, 7)",1,1,0.436
middle,"(6, 10, 8)",1,1,0.436
middle,"(6, 10, 9)",1,1,0.436
middle,"(6, 9, 2)",1,1,0.419
middle,"(6, 9, 3)",1,1,0.419
middle,"(6, 9, 4)",1,1,0.419
middle,"(6, 9, 5)",1,1,0.419
middle,"(6, 9, 6)",1,1,0.419
middle,"(6, 9, 7)",1,1,0.419
middle,"(6, 9, 8)",1,1,0.419
middle,"(6, 8, 2)",1,1,0.402
middle,"(6, 8, 3)",1,1,0.402
middle,"(6, 8, 4)",1,1,0.402
middle,"(6, 8, 5)",1,1,0.402
middle,"(6, 8, 6)",1,1,0.402
middle,"(6, 8, 7)",1,1,0.402
middle,"(6, 7, 2)",1,1,0.385
middle,"(6, 7, 3)",1,1,0.385
middle,"(6, 7, 4)",1,1,0.385
middle,"(6, 7, 5)",1,1,0.385
middle,"(6, 7, 6)",1,1,0.385
middle,"(6, 6, 2)",1,1,0.368
middle,"(6, 6, 3)",1,1,0.368
middle,"(6, 6, 4)",1,1,0.368
middle,"(6, 6, 5)",1,1,0.368
middle,"(6, 5, 2)",1,1,0.351
middle,"(6, 5, 3)",1,1,0.351
middle,"(6, 5, 4)",1,1,0.351
middle,"(6, 4, 2)",1,1,0.334
middle,"(6, 4, 3)",1,1,0.334
middle,"(6, 3, 2)",1,1,0.317
middle,"(5, 14, 13)",1,1,0.188
middle,"(5, 14, 5)",1,1,0.188
middle,"(5, 13, 12)",1,1,0.177
middle,"(5, 12, 11)",1,1,0.166
middle,"(5, 11, 10)",1,1,0.155
middle,"(5, 10, 9)",1,1,0.144
middle,"(5, 9, 8)",1,1,0.134
middle,"(5, 8, 7)",1,1,0.123
middle,"(5, 7, 6)",1,1,0.112
middle,"(5, 6, 5)",1,1,0.101
middle,"(5, 5, 4)",1,1,0.090
middle,"(4, 14)",1,1,0.570
middle,"(4, 13)",1,1,0.560
middle,"(4, 12)",1,1,0.550
middle,"(4, 11)",1,1,0.540
middle,"(4, 10)",1,1,0.530
middle,"(4, 9)",1,1,0.520
middle,"(4, 8)",1,1,0.510
middle,"(4, 7)",1,1,0.500
middle,"(4, 6)",1,1,0.490
middle,"(4, 5)",1,1,0.480
middle,"(4, 4)",1,1,0.470
middle,"(4, 3)",1,1,0.460
middle,"(4, 2)",1,1,0.450
middle,"(3, 14, 2)",1,1,0.068
middle,"(3, 14, 3)",1,1,0.068
middle,"(3, 14, 4)",1,1,0.068
middle,"(3, 14, 5)",1,1,0.068
middle,"(3, 14, 6)",1,1,0.068
middle,"(3, 14, 7)",1,1,0.068
middle,"(3, 14, 8)",1,1,0.068
middle,"(3, 14, 9)",1,1,0.068
middle,"(3, 14, 10)",1,1,0.068
middle,"(3, 14, 11)",1,1,0.068
middle,"(3, 14, 12)",1,1,0.068
middle,"(3, 14, 13)",1,1,0.068
middle,"(3, 13, 2)",1,1,0.064
middle,"(3, 13, 3)",1,1,0.064
middle,"(3, 13, 4)",1,1,0.064
middle,"(3, 13, 5)",1,1,0.064
middle,"(3, 13, 6)",1,1,0.064
middle,"(3, 13, 7)",1,1,0.064
middle,"(3, 13, 8)",1,1,0.064
middle,"(3, 13, 9)",1,1,0.064
middle,"(3, 13, 10)",1,1,0.064
middle,"(3, 13, 11)",1,1,0.064
middle,"(3, 13, 12)",1,1,0.064
middle,"(3, 12, 2)",1,1,0.060
middle,"(3, 12, 3)",1,1,0.060
middle,"(3, 12, 4)",1,1,0.060
middle,"(3, 12, 5)",1,1,0.060
middle,"(3, 12, 6)",1,1,0.060
middle,"(3, 12, 7)",1,1,0.060
middle,"(3, 12, 8)",1,1,0.060
middle,"(3, 12, 9)",1,1,0.060
middle,"(3, 12, 10)",1,1,0.060
middle,"(3, 12, 11)",1,1,0.060
middle,"(3, 11, 2)",1,1,0.056
middle,"(3, 11, 3)",1,1,0.056
middle,"(3, 11, 4)",1,1,0.056
middle,"(3, 11, 5)",1,1,0.056
middle,"(3, 11, 6)",1,1,0.056
middle,"(3, 11, 7)",1,1,0.056
middle,"(3, 11, 8)",1,1,0.056
middle,"(3, 11, 9)",1,1,0.056
middle,"(3, 11, 10)",1,1,0.056
middle,"(3, 10, 2)",1,1,0.052
middle,"(3, 10, 3)",1,1,0.052
middle,"(3, 10, 4)",1,1,0.052
middle,"(3, 10, 5)",1,1,0.052
middle,"(3, 10, 6)",1,1,0.052
middle,"(3, 10, 7)",1,1,0.052
middle,"(3, 10, 8)",1,1,0.052
middle,"(3, 10, 9)",1,1,0.052
middle,"(3, 9, 2)",1,1,0.048
middle,"(3, 9, 3)",1,1,0.048
middle,"(3, 9, 4)",1,1,0.048
middle,"(3, 9, 5)",1,1,0.048
middle,"(3, 9, 6)",1,1,0.048
middle,"(3, 9, 7)",1,1,0.048
middle,"(3, 9, 8)",1,1,0.048
middle,"(3, 8, 2)",1,1,0.044
middle,"(3, 8, 3)",1,1,0.044
middle,"(3, 8, 4)",1,1,0.044
middle,"(3, 8, 5)",1,1,0.044
middle,"(3, 8, 6)",1,1,0.044
middle,"(3, 8, 7)",1,1,0.044
middle,"(3, 7, 2)",1,1,0.040
middle,"(3, 7, 3)",1,1,0.040
middle,"(3, 7, 4)",1,1,0.040
middle,"(3, 7, 5)",1,1,0.040
middle,"(3, 7, 6)",1,1,0.040
middle,"(3, 6, 2)",1,1,0.036
middle,"(3, 6, 3)",1,1,0.036
middle,"(3, 6, 4)",1,1,0.036
middle,"(3, 6, 5)",1,1,0.036
middle,"(3, 5, 2)",1,1,0.032
middle,"(3, 5, 3)",1,1,0.032
middle,"(3, 5, 4)",1,1,0.032
middle,"(3, 4, 2)",1,1,0.028
middle,"(3, 4, 3)",1,1,0.028
middle,"(3, 3, 2)",1,1,0.024
middle,"(2, 14, 13)",1,1,0.026
middle,"(2, 14, 12)",1,1,0.026
middle,"(2, 14, 11)",1,1,0.026
middle,"(2, 14, 10)",1,1,0.026
middle,"(2, 14, 9)",1,1,0.026
middle,"(2, 14, 8)",1,1,0.026
middle,"(2, 14, 7)",1,1,0.026
middle,"(2, 14, 6)",1,1,0.026
middle,"(2, 14, 5)",1,1,0.026
middle,"(2, 14, 4)",1,1,0.026
middle,"(2, 14, 3)",1,1,0.026
middle,"(2, 14, 2)",1,1,0.026
middle,"(2, 13, 14)",1,1,0.024
middle,"(2, 13, 12)",1,1,0.024
middle,"(2, 13, 11)",1,1,0.024
middle,"(2, 13, 10)",1,1,0.024
middle,"(2, 13, 9)",1,1,0.024
middle,"(2, 13, 8)",1,1,0.024
middle,"(2, 13, 7)",1,1,0.024
middle,"(2, 13, 6)",1,1,0.024
middle,"(2, 13, 5)",1,1,0.024
middle,"(2, 13, 4)",1,1,0.024
middle,"(2, 13, 3)",1,1,0.024
middle,"(2, 13, 2)",1,1,0.024
middle,"(2, 12, 14)",1,1,0.022
middle,"(2, 12, 13)",1,1,0.022
middle,"(2, 12, 11)",1,1,0.022
middle,"(2, 12, 10)",1,1,0.022
middle,"(2, 12, 9)",1,1,0.022
middle,"(2, 12, 8)",1,1,0.022
middle,"(2, 12, 7)",1,1,0.022
middle,"(2, 12, 6)",1,1,0.022
middle,"(2, 12, 5)",1,1,0.022
middle,"(2, 12, 4)",1,1,0.022
middle,"(2, 12, 3)",1,1,0.022
middle,"(2, 12, 2)",1,1,0.022
middle,"(2, 11, 14)",1,1,0.020
middle,"(2, 11, 13)",1,1,0.020
middle,"(2, 11, 12)",1,1,0.020
middle,"(2, 11, 10)",1,1,0.020
middle,"(2, 11, 9)",1,1,0.020
middle,"(2, 11, 8)",1,1,0.020
middle,"(2, 11, 7)",1,1,0.020
middle,"(2, 11, 6)",1,1,0.020
middle,"(2, 11, 5)",1,1,0.020
middle,"(2, 11, 4)",1,1,0.020
middle,"(2, 11, 3)",1,1,0.020
middle,"(2, 11, 2)",1,1,0.020
middle,"(2, 10, 14)",1,1,0.018
middle,"(2, 10, 13)",1,1,0.018
middle,"(2, 10, 12)",1,1,0.018
middle,"(2, 10, 11)",1,1,0.018
middle,"(2, 10, 9)",1,1,0.018
middle,"(2, 10, 8)",1,1,0.018
middle,"(2, 10, 7)",1,1,0.018
middle,"(2, 10, 6)",1,1,0.018
middle,"(2, 10, 5)",1,1,0.018
middle,"(2, 10, 4)",1,1,0.018
middle,"(2, 10, 3)",1,1,0.018
middle,"(2, 10, 2)",1,1,0.018
middle,"(2, 9, 14)",1,1,0.016
middle,"(2, 9, 13)",1,1,0.016
middle,"(2, 9, 12)",1,1,0.016
middle,"(2, 9, 11)",1,1,0.016
middle,"(2, 9, 10)",1,1,0.016
middle,"(2, 9, 8)",1,1,0.016
middle,"(2, 9, 7)",1,1,0.016
middle,"(2, 9, 6)",1,1,0.016
middle,"(2, 9, 5)",1,1,0.016
middle,"(2, 9, 4)",1,1,0.016
middle,"(2, 9, 3)",1,1,0.016
middle,"(2, 9, 2)",1,1,0.016
middle,"(2, 8, 14)",1,1,0.014
middle,"(2, 8, 13)",1,1,0.014
middle,"(2, 8, 12)",1,1,0.014
middle,"(2, 8, 11)",1,1,0.014
middle,"(2, 8, 10)",1,1,0.014
middle,"(2, 8, 9)",1,1,0.014
middle,"(2, 8, 7)",1,1,0.014
middle,"(2, 8, 6)",1,1,0.014
middle,"(2, 8, 5)",1,1,0.014
middle,"(2, 8, 4)",1,1,0.014
middle,"(2, 8, 3)",1,1,0.014
middle,"(2, 8, 2)",1,1,0.014
middle,"(2, 7, 14)",1,1,0.012
middle,"(2, 7, 13)",1,1,0.012
middle,"(2, 7, 12)",1,1,0.012
middle,"(2, 7, 11)",1,1,0.012
middle,"(2, 7, 10)",1,1,0.012
middle,"(2, 7, 9)",1,1,0.012
middle,"(2, 7, 8)",1,1,0.012
middle,"(2, 7, 6)",1,1,0.012
middle,"(2, 7, 5)",1,1,0.012
middle,"(2, 7, 4)",1,1,0.012
middle,"(2, 7, 3)",1,1,0.012
middle,"(2, 7, 2)",1,1,0.012
middle,"(2, 6, 14)",1,1,0.010
middle,"(2, 6, 13)",1,1,0.010
middle,"(2, 6, 12)",1,1,0.010
middle,"(2, 6, 11)",1,1,0.010
middle,"(2, 6, 10)",1,1,0.010
middle,"(2, 6, 9)",1,1,0.010
middle,"(2, 6, 8)",1,1,0.010
middle,"(2, 6, 7)",1,1,0.010
middle,"(2, 6, 5)",1,1,0.010
middle,"(2, 6, 4)",1,1,0.010
middle,"(2, 6, 3)",1,1,0.010
middle,"(2, 6, 2)",1,1,0.010
middle,"(2, 5, 14)",1,1,0.008
middle,"(2, 5, 13)",1,1,0.008
middle,"(2, 5, 12)",1,1,0.008
middle,"(2, 5, 11)",1,1,0.008
middle,"(2, 5, 10)",1,1,0.008
middle,"(2, 5, 9)",1,1,0.008
middle,"(2, 5, 8)",1,1,0.008
middle,"(2, 5, 7)",1,1,0.008
middle,"(2, 5, 6)",1,1,0.008
middle,"(2, 5, 4)",1,1,0.008
middle,"(2, 5, 3)",1,1,0.008
middle,"(2, 5, 2)",1,1,0.008
middle,"(2, 4, 14)",1,1,0.006
middle,"(2, 4, 13)",1,1,0.006
