hand_rank_tuple,position,hand_type,primary_rank,win_rate,win_points,positive_ev,higher_types_loss_ev,same_type_loss_ev,total_negative_ev,final_ev,extrapolated
"(6, 10)",middle,Flush,10,0.24033816425120774,1,0.24033816425120774,-1.1683333333333334,-0.3787333333333333,-1.5470666666666668,-1.3067285024154591,
"(6, 9)",middle,Flush,9,0.22305882352941175,1,0.22305882352941175,-1.1683333333333334,-0.4063333333333333,-1.5746666666666669,-1.3516078431372551,
"(6, 6)",middle,Flush,6,0.20833333333333334,1,0.20833333333333334,-1.1683333333333334,-0.4299,-1.5982333333333334,-1.3899000000000001,
"(6, 8)",middle,Flush,8,0.20707070707070707,1,0.20707070707070707,-1.1683333333333334,-0.4205,-1.5888333333333335,-1.3817626262626264,
"(6, 4)",middle,Flush,4,0.2,1,0.2,-1.1683333333333334,-0.43083333333333335,-1.5991666666666668,-1.399166666666667,
"(6, 7)",middle,Flush,7,0.19285714285714287,1,0.19285714285714287,-1.1683333333333334,-0.4271,-1.5954333333333335,-1.4025761904761906,
"(8, 13)",middle,Four of a Kind,13,1.0,8,8.0,-0.026933333333333333,-0.0176,-0.044533333333333334,7.955466666666666,
"(8, 12)",middle,Four of a Kind,12,0.996,8,7.968,-0.026933333333333333,-0.0328,-0.05973333333333333,7.908266666666667,
"(8, 14)",middle,Four of a Kind,14,0.9939393939393939,8,7.951515151515151,-0.026933333333333333,-0.0,-0.026933333333333333,7.924581818181818,
"(8, 10)",middle,Four of a Kind,10,0.9922480620155039,8,7.937984496124031,-0.026933333333333333,-0.09146666666666667,-0.1184,7.819584496124031,
"(8, 11)",middle,Four of a Kind,11,0.99,8,7.92,-0.026933333333333333,-0.05946666666666667,-0.0864,7.8336,
"(8, 9)",middle,Four of a Kind,9,0.9827814569536424,8,7.862251655629139,-0.026933333333333333,-0.12586666666666665,-0.1528,7.709451655629139,
"(8, 8)",middle,Four of a Kind,8,0.9761904761904762,8,7.809523809523809,-0.026933333333333333,-0.16613333333333333,-0.19306666666666666,7.616457142857143,
"(8, 7)",middle,Four of a Kind,7,0.9711111111111111,8,7.768888888888889,-0.026933333333333333,-0.21093333333333333,-0.23786666666666667,7.531022222222223,
"(8, 4)",middle,Four of a Kind,4,0.964,8,7.712,-0.026933333333333333,-0.35813333333333336,-0.38506666666666667,7.326933333333333,
"(8, 6)",middle,Four of a Kind,6,0.9615384615384616,8,7.6923076923076925,-0.026933333333333333,-0.25893333333333335,-0.28586666666666666,7.406441025641026,
"(8, 5)",middle,Four of a Kind,5,0.9557894736842105,8,7.646315789473684,-0.026933333333333333,-0.30746666666666667,-0.3344,7.311915789473685,
"(8, 2)",middle,Four of a Kind,2,0.9548936170212766,8,7.639148936170213,-0.026933333333333333,-0.47253333333333336,-0.49946666666666667,7.139682269503546,
"(8, 3)",middle,Four of a Kind,3,0.9449781659388646,8,7.559825327510917,-0.026933333333333333,-0.41146666666666665,-0.43839999999999996,7.121425327510917,
"(7, 14)",middle,Full House,14,0.922397476340694,2,1.844794952681388,-0.5621333333333334,-0.0,-0.5621333333333334,1.2826616193480547,
"(7, 12)",middle,Full House,12,0.9105788423153692,2,1.8211576846307385,-0.5621333333333334,-0.05093333333333333,-0.6130666666666666,1.2080910179640718,
"(7, 13)",middle,Full House,13,0.9038031319910514,2,1.807606263982103,-0.5621333333333334,-0.021133333333333334,-0.5832666666666667,1.2243395973154363,
"(7, 11)",middle,Full House,11,0.8728571428571429,2,1.7457142857142858,-0.5621333333333334,-0.08433333333333333,-0.6464666666666667,1.099247619047619,
"(7, 10)",middle,Full House,10,0.8593900481540931,2,1.7187800963081863,-0.5621333333333334,-0.12166666666666667,-0.6838000000000001,1.0349800963081863,
"(7, 9)",middle,Full House,9,0.8498516320474777,2,1.6997032640949554,-0.5621333333333334,-0.1632,-0.7253333333333334,0.974369930761622,
"(7, 8)",middle,Full House,8,0.8081570996978852,2,1.6163141993957704,-0.5621333333333334,-0.20813333333333334,-0.7702666666666667,0.8460475327291037,
"(7, 7)",middle,Full House,7,0.7902313624678663,2,1.5804627249357326,-0.5621333333333334,-0.25226666666666664,-0.8144,0.7660627249357326,
"(7, 6)",middle,Full House,6,0.7583732057416268,2,1.5167464114832536,-0.5621333333333334,-0.3041333333333333,-0.8662666666666667,0.6504797448165869,
"(7, 5)",middle,Full House,5,0.7267326732673267,2,1.4534653465346534,-0.5621333333333334,-0.35986666666666667,-0.922,0.5314653465346534,
"(7, 4)",middle,Full House,4,0.7106010928961749,2,1.4212021857923498,-0.5621333333333334,-0.41373333333333334,-0.9758666666666667,0.44533551912568314,
"(7, 3)",middle,Full House,3,0.6637223974763407,2,1.3274447949526813,-0.5621333333333334,-0.47473333333333334,-1.0368666666666666,0.2905781282860147,
"(7, 2)",middle,Full House,2,0.6219392752203722,2,1.2438785504407444,-0.5621333333333334,-0.5381333333333334,-1.1002666666666667,0.14361188377407763,
"(2, 13)",middle,Pair,13,0.01764705882352941,1,0.01764705882352941,-1.7828666666666666,-0.0019,-1.7847666666666666,-1.7671196078431373,
"(2, 9)",middle,Pair,9,0.007407407407407408,1,0.007407407407407408,-1.7828666666666666,-0.007266666666666667,-1.7901333333333334,-1.782725925925926,
"(2, 8)",middle,Pair,8,0.004545454545454545,1,0.004545454545454545,-1.7828666666666666,-0.008166666666666666,-1.7910333333333333,-1.7864878787878786,
"(2, 14)",middle,Pair,14,0.0035087719298245615,1,0.0035087719298245615,-1.7828666666666666,-0.0,-1.7828666666666666,-1.779357894736842,
"(2, 3)",middle,Pair,3,0.0,1,0.0,-1.7828666666666666,-0.0121,-1.7949666666666666,-1.7949666666666666,
"(2, 4)",middle,Pair,4,0.0,1,0.0,-1.7828666666666666,-0.011666666666666667,-1.7945333333333333,-1.7945333333333333,
"(2, 5)",middle,Pair,5,0.0,1,0.0,-1.7828666666666666,-0.011033333333333332,-1.7938999999999998,-1.7938999999999998,
"(2, 6)",middle,Pair,6,0.0,1,0.0,-1.7828666666666666,-0.0105,-1.7933666666666666,-1.7933666666666666,
"(2, 7)",middle,Pair,7,0.0,1,0.0,-1.7828666666666666,-0.009633333333333334,-1.7925,-1.7925,
"(2, 10)",middle,Pair,10,0.0,1,0.0,-1.7828666666666666,-0.006333333333333333,-1.7892,-1.7892,
"(2, 11)",middle,Pair,11,0.0,1,0.0,-1.7828666666666666,-0.005366666666666666,-1.7882333333333333,-1.7882333333333333,
"(2, 12)",middle,Pair,12,0.0,1,0.0,-1.7828666666666666,-0.004166666666666667,-1.7870333333333333,-1.7870333333333333,
"(5, 14, 13)",middle,Straight,14,0.17911392405063292,1,0.17911392405063292,-1.5992,-0.0,-1.5992,-1.420086075949367,
"(5, 14, 5)",middle,Straight,14,0.14443141852286048,1,0.14443141852286048,-1.5992,-0.0,-1.5992,-1.4547685814771394,
"(5, 13, 12)",middle,Straight,13,0.13348837209302325,1,0.13348837209302325,-1.5992,-0.0495,-1.6487,-1.5152116279069767,
"(5, 12, 11)",middle,Straight,12,0.12658959537572254,1,0.12658959537572254,-1.5992,-0.06383333333333334,-1.6630333333333334,-1.5364437379576108,
"(5, 11, 10)",middle,Straight,11,0.12507936507936507,1,0.12507936507936507,-1.5992,-0.07536666666666667,-1.6745666666666665,-1.5494873015873014,
"(5, 10, 9)",middle,Straight,10,0.10735294117647058,1,0.10735294117647058,-1.5992,-0.08586666666666666,-1.6850666666666667,-1.577713725490196,
"(5, 9, 8)",middle,Straight,9,0.09032258064516129,1,0.09032258064516129,-1.5992,-0.09493333333333333,-1.6941333333333333,-1.603810752688172,
"(5, 8, 7)",middle,Straight,8,0.08686131386861314,1,0.08686131386861314,-1.5992,-0.10423333333333333,-1.7034333333333334,-1.6165720194647202,
"(5, 7, 6)",middle,Straight,7,0.07962085308056872,1,0.07962085308056872,-1.5992,-0.11336666666666667,-1.7125666666666666,-1.632945813586098,
"(5, 6, 5)",middle,Straight,6,0.07162162162162163,1,0.07162162162162163,-1.5992,-0.1204,-1.7196,-1.6479783783783784,
"(9, 6, 5)",middle,Straight Flush,6,1.0,10,10.0,-0.0016,-0.022333333333333334,-0.023933333333333334,9.976066666666666,
"(9, 7, 6)",middle,Straight Flush,7,1.0,10,10.0,-0.0016,-0.018,-0.0196,9.9804,
"(9, 8, 7)",middle,Straight Flush,8,1.0,10,10.0,-0.0016,-0.016333333333333335,-0.017933333333333336,9.982066666666666,
"(9, 9, 8)",middle,Straight Flush,9,1.0,10,10.0,-0.0016,-0.013666666666666667,-0.015266666666666668,9.984733333333333,
"(9, 10, 9)",middle,Straight Flush,10,1.0,10,10.0,-0.0016,-0.010333333333333333,-0.011933333333333334,9.988066666666667,
"(9, 11, 10)",middle,Straight Flush,11,1.0,10,10.0,-0.0016,-0.007333333333333333,-0.008933333333333333,9.991066666666667,
"(9, 12, 11)",middle,Straight Flush,12,1.0,10,10.0,-0.0016,-0.005999999999999999,-0.007599999999999999,9.9924,
"(9, 13, 12)",middle,Straight Flush,13,1.0,10,10.0,-0.0016,-0.004666666666666666,-0.006266666666666666,9.993733333333333,
"(9, 14, 5)",middle,Straight Flush,14,1.0,10,10.0,-0.0016,-0.0,-0.0016,9.9984,
"(9, 14, 13)",middle,Straight Flush,14,1.0,10,10.0,-0.0016,-0.0,-0.0016,9.9984,
"(3, 6, 5, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,6,0.2,1,0.2,-1.7245333333333333,-0.0497,-1.7742333333333333,-1.5742333333333334,
"(3, 8, 2, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.2,1,0.2,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.5633,
"(3, 8, 6, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.2,1,0.2,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.5633,
"(3, 10, 5, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.2,1,0.2,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.5475999999999999,
"(3, 10, 6, 4, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.2,1,0.2,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.5475999999999999,
"(3, 11, 2, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.2,1,0.2,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.5377333333333334,
"(3, 11, 9, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.2,1,0.2,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.5377333333333334,
"(3, 12, 5, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.2,1,0.2,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5292,
"(3, 12, 6, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.2,1,0.2,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5292,
"(3, 12, 9, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.2,1,0.2,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5292,
"(3, 12, 11, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.2,1,0.2,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5292,
"(3, 13, 4, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 13, 6, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 13, 6, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 13, 8, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 13, 9, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 13, 9, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 13, 12, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.2,1,0.2,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5245333333333333,
"(3, 12, 8, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.16666666666666666,1,0.16666666666666666,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.562533333333333,
"(3, 13, 5, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.16,1,0.16,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5645333333333333,
"(3, 12, 5, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.15,1,0.15,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5792,
"(3, 13, 8, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.15,1,0.15,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5745333333333333,
"(3, 13, 11, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.15,1,0.15,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5745333333333333,
"(3, 12, 3, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.13333333333333333,1,0.13333333333333333,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5958666666666665,
"(3, 12, 11, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.13333333333333333,1,0.13333333333333333,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.5958666666666665,
"(3, 13, 2, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.13333333333333333,1,0.13333333333333333,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5912,
"(3, 13, 6, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.13333333333333333,1,0.13333333333333333,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5912,
"(3, 13, 7, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.13333333333333333,1,0.13333333333333333,-1.7245333333333333,-0.0,-1.7245333333333333,-1.5912,
"(3, 10, 9, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.11428571428571428,1,0.11428571428571428,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6333142857142855,
"(3, 11, 6, 12, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.11428571428571428,1,0.11428571428571428,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.623447619047619,
"(3, 12, 8, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.11428571428571428,1,0.11428571428571428,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6149142857142855,
"(3, 12, 8, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.10909090909090909,1,0.10909090909090909,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6201090909090907,
"(3, 8, 5, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.1,1,0.1,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.6632999999999998,
"(3, 9, 2, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,9,0.1,1,0.1,-1.7245333333333333,-0.0309,-1.7554333333333332,-1.655433333333333,
"(3, 9, 4, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,9,0.1,1,0.1,-1.7245333333333333,-0.0309,-1.7554333333333332,-1.655433333333333,
"(3, 9, 5, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,9,0.1,1,0.1,-1.7245333333333333,-0.0309,-1.7554333333333332,-1.655433333333333,
"(3, 10, 2, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.1,1,0.1,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6475999999999997,
"(3, 10, 4, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.1,1,0.1,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6475999999999997,
"(3, 10, 5, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.1,1,0.1,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6475999999999997,
"(3, 10, 9, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.1,1,0.1,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6475999999999997,
"(3, 11, 2, 12, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.1,1,0.1,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6377333333333333,
"(3, 11, 3, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.1,1,0.1,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6377333333333333,
"(3, 11, 3, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.1,1,0.1,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6377333333333333,
"(3, 11, 5, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.1,1,0.1,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6377333333333333,
"(3, 11, 8, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.1,1,0.1,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6377333333333333,
"(3, 11, 10, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.1,1,0.1,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6377333333333333,
"(3, 12, 2, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.1,1,0.1,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6291999999999998,
"(3, 12, 3, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.1,1,0.1,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6291999999999998,
"(3, 12, 8, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.1,1,0.1,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6291999999999998,
"(3, 12, 9, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.1,1,0.1,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6291999999999998,
"(3, 12, 10, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.1,1,0.1,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6291999999999998,
"(3, 13, 5, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6245333333333332,
"(3, 13, 5, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6245333333333332,
"(3, 13, 9, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6245333333333332,
"(3, 13, 10, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6245333333333332,
"(3, 13, 10, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.1,1,0.1,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6245333333333332,
"(3, 12, 11, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.08888888888888889,1,0.08888888888888889,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.640311111111111,
"(3, 6, 5, 12, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,6,0.08571428571428572,1,0.08571428571428572,-1.7245333333333333,-0.0497,-1.7742333333333333,-1.6885190476190477,
"(3, 11, 5, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.08571428571428572,1,0.08571428571428572,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6520190476190477,
"(3, 8, 2, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.08,1,0.08,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.6832999999999998,
"(3, 8, 7, 5, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.08,1,0.08,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.6832999999999998,
"(3, 8, 7, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.08,1,0.08,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.6832999999999998,
"(3, 9, 3, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,9,0.08,1,0.08,-1.7245333333333333,-0.0309,-1.7554333333333332,-1.675433333333333,
"(3, 9, 6, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,9,0.08,1,0.08,-1.7245333333333333,-0.0309,-1.7554333333333332,-1.675433333333333,
"(3, 10, 3, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.08,1,0.08,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6675999999999997,
"(3, 10, 5, 12, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,10,0.08,1,0.08,-1.7245333333333333,-0.023066666666666666,-1.7475999999999998,-1.6675999999999997,
"(3, 12, 4, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.08,1,0.08,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6491999999999998,
"(3, 12, 6, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.08,1,0.08,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6491999999999998,
"(3, 12, 9, 6, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.08,1,0.08,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6491999999999998,
"(3, 13, 4, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.08,1,0.08,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6445333333333332,
"(3, 13, 10, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.08,1,0.08,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6445333333333332,
"(3, 13, 11, 7, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,13,0.08,1,0.08,-1.7245333333333333,-0.0,-1.7245333333333333,-1.6445333333333332,
"(3, 4, 2, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,4,0.075,1,0.075,-1.7245333333333333,-0.05583333333333333,-1.7803666666666667,-1.7053666666666667,
"(3, 11, 10, 12, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,11,0.075,1,0.075,-1.7245333333333333,-0.0132,-1.7377333333333334,-1.6627333333333334,
"(3, 12, 5, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.075,1,0.075,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6542,
"(3, 12, 6, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,12,0.075,1,0.075,-1.7245333333333333,-0.004666666666666667,-1.7291999999999998,-1.6542,
"(3, 7, 2, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,7,0.06666666666666667,1,0.06666666666666667,-1.7245333333333333,-0.044866666666666666,-1.7693999999999999,-1.7027333333333332,
"(3, 7, 3, 10, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,7,0.06666666666666667,1,0.06666666666666667,-1.7245333333333333,-0.044866666666666666,-1.7693999999999999,-1.7027333333333332,
"(3, 7, 4, 8, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,7,0.06666666666666667,1,0.06666666666666667,-1.7245333333333333,-0.044866666666666666,-1.7693999999999999,-1.7027333333333332,
"(3, 7, 5, 9, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,7,0.06666666666666667,1,0.06666666666666667,-1.7245333333333333,-0.044866666666666666,-1.7693999999999999,-1.7027333333333332,
"(3, 8, 4, 11, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.06666666666666667,1,0.06666666666666667,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.6966333333333332,
"(3, 8, 5, 13, 0, 0, 0, 0, 0, 0, 0)",middle,Two Pair,8,0.06666666666666667,1,0.06666666666666667,-1.7245333333333333,-0.038766666666666665,-1.7632999999999999,-1.6966333333333332,
