hand_rank_tuple,position,hand_type,primary_rank,win_rate,win_points,positive_ev,higher_types_loss_ev,same_type_loss_ev,total_negative_ev,final_ev,extrapolated
"(7, 6)",front,Full House,6,0.9851239669421488,5,4.925619834710744,-0.0009333333333333333,-0.07433333333333333,-0.07526666666666666,4.8503531680440775,
"(7, 6)",middle,Full House,6,0.7583732057416268,2,1.5167464114832536,-0.07003333333333334,-0.3041333333333333,-0.37416666666666665,1.142579744816587,
"(7, 5)",back,Full House,5,0.23665223665223664,1,0.23665223665223664,-0.4518333333333333,-0.27513333333333334,-0.7269666666666666,-0.49031443001443,
"(7, 5)",front,Full House,5,0.9791666666666666,5,4.895833333333333,-0.0009333333333333333,-0.0945,-0.09543333333333333,4.8004,
"(7, 5)",middle,Full House,5,0.7267326732673267,2,1.4534653465346534,-0.07003333333333334,-0.35986666666666667,-0.4299,1.0235653465346535,
"(7, 4)",back,Full House,4,0.23241491085899513,1,0.23241491085899513,-0.4518333333333333,-0.29823333333333335,-0.7500666666666667,-0.5176517558076715,
"(7, 4)",front,Full House,4,0.9718120805369127,5,4.859060402684563,-0.0009333333333333333,-0.1185,-0.11943333333333332,4.73962706935123,
"(7, 4)",middle,Full House,4,0.7106010928961749,2,1.4212021857923498,-0.07003333333333334,-0.41373333333333334,-0.4837666666666667,0.9374355191256831,
"(7, 3)",back,Full House,3,0.19090909090909092,1,0.19090909090909092,-0.4518333333333333,-0.3188,-0.7706333333333333,-0.5797242424242424,
"(7, 3)",front,Full House,3,0.97625,5,4.88125,-0.0009333333333333333,-0.14333333333333334,-0.14426666666666668,4.736983333333333,
"(7, 3)",middle,Full House,3,0.6637223974763407,2,1.3274447949526813,-0.07003333333333334,-0.47473333333333334,-0.5447666666666666,0.7826781282860147,
"(7, 2)",back,Full House,2,0.2,1,0.2,-0.4518333333333333,-0.33786666666666665,-0.7897,-0.5896999999999999,
"(7, 2)",front,Full House,2,0.9461988304093567,5,4.730994152046783,-0.0009333333333333333,-0.17,-0.17093333333333335,4.56006081871345,
"(7, 2)",middle,Full House,2,0.6219392752203722,2,1.2438785504407444,-0.07003333333333334,-0.5381333333333334,-0.6081666666666667,0.6357118837740776,
"(6, 14)",back,Flush,14,0.14414125200642056,1,0.14414125200642056,-0.8062666666666666,-0.0,-0.8062666666666666,-0.662125414660246,
"(6, 14)",front,Flush,14,0.9351089588377723,4,3.7404358353510894,-0.040633333333333334,-0.0,-0.040633333333333334,3.699802502017756,
"(6, 14)",middle,Flush,14,0.5542882601915794,1,0.5542882601915794,-0.3731333333333333,-0.0,-0.3731333333333333,0.18115492685824608,
"(6, 13)",back,Flush,13,0.06676535899333827,1,0.06676535899333827,-0.8062666666666666,-0.10383333333333333,-0.9100999999999999,-0.8433346410066617,
"(6, 13)",front,Flush,13,0.8987323943661972,4,3.594929577464789,-0.040633333333333334,-0.1652,-0.20583333333333334,3.3890962441314554,
"(6, 13)",middle,Flush,13,0.41808318264014466,1,0.41808318264014466,-0.3731333333333333,-0.14963333333333334,-0.5227666666666666,-0.10468348402652194,
"(6, 12)",back,Flush,12,0.03639291465378422,1,0.03639291465378422,-0.8062666666666666,-0.14886666666666667,-0.9551333333333333,-0.918740418679549,
"(6, 12)",front,Flush,12,0.856201214223764,4,3.424804856895056,-0.040633333333333334,-0.3545333333333333,-0.39516666666666667,3.0296381902283898,
"(6, 12)",middle,Flush,12,0.336697247706422,1,0.336697247706422,-0.3731333333333333,-0.2602333333333333,-0.6333666666666666,-0.2966694189602446,
"(6, 11)",back,Flush,11,0.011074918566775244,1,0.011074918566775244,-0.8062666666666666,-0.16956666666666667,-0.9758333333333332,-0.964758414766558,
"(6, 11)",front,Flush,11,0.8209737827715355,4,3.283895131086142,-0.040633333333333334,-0.5082666666666666,-0.5488999999999999,2.7349951310861425,
"(6, 11)",middle,Flush,11,0.2677818181818182,1,0.2677818181818182,-0.3731333333333333,-0.3329,-0.7060333333333333,-0.4382515151515151,
"(6, 10)",back,Flush,10,0.01818181818181818,1,0.01818181818181818,-0.8062666666666666,-0.1798,-0.9860666666666665,-0.9678848484848483,
"(6, 10)",front,Flush,10,0.8029106029106029,4,3.2116424116424116,-0.040633333333333334,-0.6150666666666667,-0.6557,2.5559424116424116,
"(6, 10)",middle,Flush,10,0.24033816425120774,1,0.24033816425120774,-0.3731333333333333,-0.3787333333333333,-0.7518666666666667,-0.511528502415459,
"(6, 9)",back,Flush,9,0.010526315789473684,1,0.010526315789473684,-0.8062666666666666,-0.18456666666666666,-0.9908333333333332,-0.9803070175438595,
"(6, 9)",front,Flush,9,0.7697986577181208,4,3.0791946308724834,-0.040633333333333334,-0.6792,-0.7198333333333333,2.35936129753915,
"(6, 9)",middle,Flush,9,0.22305882352941175,1,0.22305882352941175,-0.3731333333333333,-0.4063333333333333,-0.7794666666666666,-0.5564078431372549,
"(6, 8)",back,Flush,8,0.011764705882352941,1,0.011764705882352941,-0.8062666666666666,-0.18646666666666667,-0.9927333333333332,-0.9809686274509803,
"(6, 8)",front,Flush,8,0.7519480519480519,4,3.0077922077922077,-0.040633333333333334,-0.7189333333333333,-0.7595666666666666,2.248225541125541,
"(6, 8)",middle,Flush,8,0.20707070707070707,1,0.20707070707070707,-0.3731333333333333,-0.4205,-0.7936333333333333,-0.5865626262626262,
"(6, 7)",back,Flush,7,0.025,1,0.025,-0.8062666666666666,-0.1876,-0.9938666666666666,-0.9688666666666665,
"(6, 7)",front,Flush,7,0.7454545454545455,4,2.981818181818182,-0.040633333333333334,-0.7394666666666667,-0.7801,2.201718181818182,
"(6, 7)",middle,Flush,7,0.19285714285714287,1,0.19285714285714287,-0.3731333333333333,-0.4271,-0.8002333333333334,-0.6073761904761905,
"(6, 6)",back,Flush,6,0.0,1,0.0,-0.8062666666666666,-0.18786666666666665,-0.9941333333333332,-0.9941333333333332,
"(6, 6)",front,Flush,6,0.675,4,2.7,-0.040633333333333334,-0.7453333333333333,-0.7859666666666666,1.9140333333333337,
"(6, 6)",middle,Flush,6,0.20833333333333334,1,0.20833333333333334,-0.3731333333333333,-0.4299,-0.8030333333333333,-0.5946999999999999,
"(6, 5)",back,Flush,5,0.0,1,0.0,-0.8062666666666666,-0.18796666666666667,-0.9942333333333333,-0.9942333333333333,
"(6, 5)",front,Flush,5,0.8,4,3.2,-0.040633333333333334,-0.7464,-0.7870333333333333,2.4129666666666667,
"(6, 5)",middle,Flush,5,0.25,1,0.25,-0.3731333333333333,-0.4307,-0.8038333333333334,-0.5538333333333334,
"(6, 4)",back,Flush,4,0.01889374021739883,1,0.01889374021739883,0.0,0.0,0.9590504718534888,-0.9401567316360899,True
"(6, 4)",front,Flush,4,0.7809349798494499,4,3.1237399193977997,0.0,0.0,0.5747018727841562,2.5490380466136435,True
"(6, 4)",middle,Flush,4,0.2,1,0.2,-0.3731333333333333,-0.43083333333333335,-0.8039666666666667,-0.6039666666666668,
"(6, 3)",back,Flush,3,0.021013119801687363,1,0.021013119801687363,0.0,0.0,1.0666306527473066,-1.0456175329456192,True
"(6, 3)",front,Flush,3,0.783824267436189,4,3.135297069744756,0.0,0.0,0.5768281432547542,2.558468926490002,True
"(6, 3)",middle,Flush,3,0.2463040019710037,1,0.2463040019710037,0.0,0.0,0.7195625311946174,-0.4732585292236138,True
"(6, 2)",back,Flush,2,0.02246126234828166,1,0.02246126234828166,0.0,0.0,1.1401386917402117,-1.11767742939193,True
"(6, 2)",front,Flush,2,0.7862043667903574,4,3.1448174671614297,0.0,0.0,0.578579694397356,2.5662377727640737,True
"(6, 2)",middle,Flush,2,0.2511759307238667,1,0.2511759307238667,0.0,0.0,0.7337955820470459,-0.4826196513231792,True
"(5, 14, 13)",back,Straight,14,0.0,1,0.0,-0.9942666666666667,-0.0,-0.9942666666666667,-0.9942666666666667,
"(5, 14, 13)",front,Straight,14,0.7447120418848168,4,2.978848167539267,-0.22746666666666665,-0.0,-0.22746666666666665,2.7513815008726006,
"(5, 14, 13)",middle,Straight,14,0.17911392405063292,1,0.17911392405063292,-0.804,-0.0,-0.804,-0.6248860759493671,
"(5, 14, 12)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 12)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 12)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 11)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 11)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 11)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 10)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 10)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 10)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 9)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 9)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 9)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 8)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 8)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 8)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 7)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 7)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 7)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 6)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 6)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 6)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 5)",back,Straight,14,0.003076923076923077,1,0.003076923076923077,-0.9942666666666667,-0.0,-0.9942666666666667,-0.9911897435897437,
"(5, 14, 5)",front,Straight,14,0.7010213556174559,4,2.8040854224698237,-0.22746666666666665,-0.0,-0.22746666666666665,2.5766187558031572,
"(5, 14, 5)",middle,Straight,14,0.14443141852286048,1,0.14443141852286048,-0.804,-0.0,-0.804,-0.6595685814771396,
"(5, 14, 4)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 4)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 4)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 3)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 3)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 3)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 14, 2)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.2767342611000663,-0.2758778610388949,True
"(5, 14, 2)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,0.7920938771046453,1.924554006462074,True
"(5, 14, 2)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,1.156566637186616,-1.0179915585018753,True
"(5, 13, 14)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 14)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 14)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 12)",back,Straight,13,0.0,1,0.0,-0.9942666666666667,-0.0041,-0.9983666666666667,-0.9983666666666667,
"(5, 13, 12)",front,Straight,13,0.6842696629213483,4,2.737078651685393,-0.22746666666666665,-0.27093333333333336,-0.4984,2.238678651685393,
"(5, 13, 12)",middle,Straight,13,0.13348837209302325,1,0.13348837209302325,-0.804,-0.0495,-0.8535,-0.7200116279069768,
"(5, 13, 11)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 11)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 11)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 10)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 10)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 10)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 9)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 9)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 9)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 8)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 8)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 8)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 7)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 7)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 7)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 6)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 6)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 6)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 5)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 5)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 5)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 4)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 4)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 4)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 3)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 3)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 3)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 13, 2)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.14409661835748794,-0.14365068747677445,True
"(5, 13, 2)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,0.773371073898891,1.879063128469749,True
"(5, 13, 2)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,1.0774422240826687,-0.9483475085860236,True
"(5, 12, 14)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 14)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 14)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 13)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 13)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 13)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 11)",back,Straight,12,0.0,1,0.0,-0.9942666666666667,-0.004533333333333334,-0.9988000000000001,-0.9988000000000001,
"(5, 12, 11)",front,Straight,12,0.6726760563380282,4,2.6907042253521127,-0.22746666666666665,-0.3658666666666667,-0.5933333333333333,2.0973708920187795,
"(5, 12, 11)",middle,Straight,12,0.12658959537572254,1,0.12658959537572254,-0.804,-0.06383333333333334,-0.8678333333333333,-0.7412437379576108,
"(5, 12, 10)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 10)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 10)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 9)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 9)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 9)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 8)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 8)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 8)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 7)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 7)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 7)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 6)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 6)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 6)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 5)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 5)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 5)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 4)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 4)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 4)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 3)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 3)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 3)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 12, 2)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.0960644122383253,-0.09576712498451631,True
"(5, 12, 2)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,0.7586050727913751,1.8431861100855518,True
"(5, 12, 2)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.0277725962802686,-0.9046290922051309,True
"(5, 11, 14)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 14)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 14)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 13)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 13)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 13)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 12)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 12)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 12)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 10)",back,Straight,11,0.0,1,0.0,-0.9942666666666667,-0.005,-0.9992666666666667,-0.9992666666666667,
"(5, 11, 10)",front,Straight,11,0.6265095729013255,4,2.506038291605302,-0.22746666666666665,-0.46053333333333335,-0.688,1.818038291605302,
"(5, 11, 10)",middle,Straight,11,0.12507936507936507,1,0.12507936507936507,-0.804,-0.07536666666666667,-0.8793666666666667,-0.7542873015873017,
"(5, 11, 9)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 9)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 9)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 8)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 8)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 8)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 7)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 7)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 7)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 6)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 6)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 6)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 5)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 5)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 5)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 4)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 4)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 4)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 3)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 3)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 3)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 11, 2)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.07275121951219513,-0.07252607879924954,True
"(5, 11, 2)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,0.7394630141620209,1.7966765653309367,True
"(5, 11, 2)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,0.9863525157592765,-0.8681717961297346,True
"(5, 10, 14)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 14)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 14)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 13)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
